2016-02-09 22:17:03,222 [Worker-7] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-dependency-plugin/2.8/maven-dependency-plugin-2.8.jar
2016-02-09 22:44:34,268 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:44:34,269 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2016-02-09 22:44:34,271 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:44:34,271 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/quique/NetBeansProjects/geco/geco/src/test/resources
2016-02-09 22:51:59,477 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - No changes detected in schema or binding files - skipping source generation.
2016-02-09 22:51:59,479 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:51:59,481 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-02-09 22:51:59,487 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:51:59,487 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/quique/NetBeansProjects/geco/geco/src/test/resources
2016-02-09 22:53:25,827 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - No changes detected in schema or binding files - skipping source generation.
2016-02-09 22:53:25,828 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:53:25,830 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-02-09 22:53:25,832 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:53:25,833 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/quique/NetBeansProjects/geco/geco/src/test/resources
2016-02-09 22:54:14,072 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - No changes detected in schema or binding files - skipping source generation.
2016-02-09 22:54:14,074 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:54:14,075 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-02-09 22:54:14,076 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:54:14,077 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/quique/NetBeansProjects/geco/geco/src/test/resources
2016-02-09 22:54:42,687 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - No changes detected in schema or binding files - skipping source generation.
2016-02-09 22:54:42,689 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:54:42,690 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-02-09 22:54:42,691 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:54:42,691 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/quique/NetBeansProjects/geco/geco/src/test/resources
2016-02-09 22:55:35,948 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - No changes detected in schema or binding files - skipping source generation.
2016-02-09 22:55:35,949 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:55:35,950 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-02-09 22:55:35,952 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:55:35,952 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/quique/NetBeansProjects/geco/geco/src/test/resources
2016-02-09 22:57:33,363 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - No changes detected in schema or binding files - skipping source generation.
2016-02-09 22:57:33,366 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:57:33,368 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-02-09 22:57:33,371 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 22:57:33,371 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/quique/NetBeansProjects/geco/geco/src/test/resources
2016-02-09 23:00:54,524 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - No changes detected in schema or binding files - skipping source generation.
2016-02-09 23:00:54,526 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 23:00:54,527 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-02-09 23:00:54,528 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 23:00:54,529 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/quique/NetBeansProjects/geco/geco/src/test/resources
2016-02-09 23:01:04,888 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - No changes detected in schema or binding files - skipping source generation.
2016-02-09 23:01:04,889 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2016-02-09 23:01:04,890 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
